FID,Year,Sample,Station,SWD_Water,WFD_Water,Date,Time,Month,Programme,Survey,Latitude,Longitude,Water_Dept,Depth__m_,ammonium__,Field16,colored_di,density__k,dissolved,dissolve_1,dissolve_2,dissolve_3,nitrate__,nitrite__N,organic_ca,phosphate,TOoxN,Phos,Salinity_,salinity1,sigma_t,temperatur,total_alka,total_nitr,total_ni_1,total_phos
87,2011,512,IA40D51, , ,07/01/2011 00:00:00,2036,January,OSS,CE11001,55.940199999999997,-14.835200000000000,506.000000000000000,499.680000000000007, , , , , , ,217.03, ,14.400000000000000,<0.04, ,0.84,14.400000000000000,0.840000000000000,35.372999999999998,35.371000000000002, ,9.420000000000000, , , , 
88,2011,512,IA40D51, , ,07/01/2011 00:00:00,2036,January,OSS,CE11001,55.940199999999997,-14.835200000000000,506.000000000000000,4.980000000000000, , , , , , ,243.42, ,10.800000000000001,0.19, ,0.61,10.800000000000001,0.610000000000000,35.457999999999998,35.457000000000001, ,10.380000000000001, , , , 
89,2011,511,IA41D49, , ,07/01/2011 00:00:00,1935,January,OSS,CE11001,56.000999999999998,-15.002300000000000,295.000000000000000,288.839999999999975, , , , , , ,241.59, ,12.300000000000001,<0.04, ,0.7,12.300000000000001,0.700000000000000,0.000000000000000,35.381000000000000, ,9.670000000000000, , , , 
90,2011,511,IA41D49, , ,07/01/2011 00:00:00,1935,January,OSS,CE11001,56.000999999999998,-15.002300000000000,295.000000000000000,251.349999999999994, , , , , , ,239.18, ,12.000000000000000,<0.04, ,0.73,12.000000000000000,0.730000000000000,0.000000000000000,35.387000000000000, ,9.690000000000000, , , , 
91,2011,511,IA41D49, , ,07/01/2011 00:00:00,1935,January,OSS,CE11001,56.000999999999998,-15.002300000000000,295.000000000000000,100.180000000000007, , , , , , ,243.05, ,10.600000000000000,<0.04, ,0.62,10.600000000000000,0.620000000000000,0.000000000000000,35.442999999999998, ,10.270000000000000, , , , 
92,2011,511,IA41D49, , ,07/01/2011 00:00:00,1935,January,OSS,CE11001,56.000999999999998,-15.002300000000000,295.000000000000000,5.080000000000000, , , , , , ,243.35, ,10.699999999999999,<0.04, ,0.65,10.699999999999999,0.650000000000000,35.445999999999998,35.445000000000000, ,10.240000000000000, , , , 
93,2011,510,IA38D17, , ,07/01/2011 00:00:00,400,January,OSS,CE11001,54.849800000000002,-18.250499999999999,1065.000000000000000,1063.769999999999982, , , , , , ,172.45, ,17.899999999999999,nd(<0.01), ,1.15,17.899999999999999,1.150000000000000,35.076000000000001,35.073999999999998, ,5.390000000000000, , , , 
94,2011,510,IA38D17, , ,07/01/2011 00:00:00,400,January,OSS,CE11001,54.849800000000002,-18.250499999999999,1065.000000000000000,697.789999999999964, , , , , , ,142.12, ,18.899999999999999,nd(<0.01), ,1.14,18.899999999999999,1.140000000000000,35.344999999999999,35.341999999999999, ,8.730000000000000, , , , 
95,2011,510,IA38D17, , ,07/01/2011 00:00:00,400,January,OSS,CE11001,54.849800000000002,-18.250499999999999,1065.000000000000000,401.360000000000014, , , , , , ,164.15, ,14.000000000000000,nd(<0.01), ,0.84,14.000000000000000,0.840000000000000,35.417999999999999,35.415999999999997, ,10.170000000000000, , , , 
96,2011,510,IA38D17, , ,07/01/2011 00:00:00,400,January,OSS,CE11001,54.849800000000002,-18.250499999999999,1065.000000000000000,2.990000000000000, , , , , , ,182.48, ,10.300000000000001,nd(<0.01), ,0.62,10.300000000000001,0.620000000000000,35.454000000000001,35.453000000000003, ,10.720000000000001, , , , 
97,2011,509,IA38D23, , ,07/01/2011 00:00:00,100,January,OSS,CE11001,54.610199999999999,-17.901299999999999,1338.000000000000000,1333.430000000000064, , , , , , ,184.57, ,17.199999999999999,nd(<0.01), ,1.1,17.199999999999999,1.100000000000000,35.018000000000001,35.015000000000001, ,4.650000000000000, , , , 
98,2011,509,IA38D23, , ,07/01/2011 00:00:00,100,January,OSS,CE11001,54.610199999999999,-17.901299999999999,1338.000000000000000,999.610000000000014, , , , , , ,165.92, ,19.899999999999999,nd(<0.01), ,1.2,19.899999999999999,1.200000000000000,35.116999999999997,35.115000000000002, ,5.860000000000000, , , , 
99,2011,509,IA38D23, , ,07/01/2011 00:00:00,100,January,OSS,CE11001,54.610199999999999,-17.901299999999999,1338.000000000000000,823.970000000000027, , , , , , ,147.48, ,19.399999999999999,nd(<0.01), ,1.23,19.399999999999999,1.230000000000000,35.296999999999997,35.274999999999999, ,7.540000000000000, , , , 
100,2011,509,IA38D23, , ,07/01/2011 00:00:00,100,January,OSS,CE11001,54.610199999999999,-17.901299999999999,1338.000000000000000,599.720000000000027, , , , , , ,146.11, ,17.899999999999999,nd(<0.01), ,1.13,17.899999999999999,1.130000000000000,35.298000000000002,35.296999999999997, ,8.800000000000001, , , , 
101,2011,509,IA38D23, , ,07/01/2011 00:00:00,100,January,OSS,CE11001,54.610199999999999,-17.901299999999999,1338.000000000000000,399.300000000000011, , , , , , ,159.03, ,14.300000000000001,nd(<0.01), ,0.91,14.300000000000001,0.910000000000000,35.356999999999999,35.351999999999997, ,9.940000000000000, , , , 
102,2011,509,IA38D23, , ,07/01/2011 00:00:00,100,January,OSS,CE11001,54.610199999999999,-17.901299999999999,1338.000000000000000,200.389999999999986, , , , , , ,177.62, ,11.199999999999999,<0.04, ,0.64,11.199999999999999,0.640000000000000,0.000000000000000,35.459000000000003, ,10.720000000000001, , , , 
103,2011,509,IA38D23, , ,07/01/2011 00:00:00,100,January,OSS,CE11001,54.610199999999999,-17.901299999999999,1338.000000000000000,2.560000000000000, , , , ,2130.24, ,181.82, ,9.859999999999999,nd(<0.01), ,0.62,9.859999999999999,0.620000000000000,35.462000000000003,35.460999999999999, ,10.750000000000000,2331.64, , , 
104,2011,508,IA37D24, , ,06/01/2011 00:00:00,2134,January,OSS,CE11001,54.379800000000003,-17.579200000000000,1835.000000000000000,2580.000000000000000, , , , , , , , ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,34.930000000000000,0.000000000000000, ,0.000000000000000, , , , 
105,2011,508,IA37D24, , ,06/01/2011 00:00:00,2134,January,OSS,CE11001,54.379800000000003,-17.579200000000000,1835.000000000000000,1824.390000000000100, , , , , , ,192.7, ,17.300000000000001,nd(<0.01), ,1.18,17.300000000000001,1.180000000000000,34.926000000000002,34.923999999999999, ,3.450000000000000, , , , 
106,2011,508,IA37D24, , ,06/01/2011 00:00:00,2134,January,OSS,CE11001,54.379800000000003,-17.579200000000000,1835.000000000000000,1399.930000000000064, , , , , , ,191.14, ,18.699999999999999,<0.04, ,1.13,18.699999999999999,1.130000000000000,34.942999999999998,34.939000000000000, ,4.030000000000000, , , , 
107,2011,508,IA37D24, , ,06/01/2011 00:00:00,2134,January,OSS,CE11001,54.379800000000003,-17.579200000000000,1835.000000000000000,1000.299999999999955, , , , , , ,169.92, ,19.800000000000001,nd(<0.01), ,1.12,19.800000000000001,1.120000000000000,0.000000000000000,35.091000000000001, ,5.610000000000000, , , , 
108,2011,508,IA37D24, , ,06/01/2011 00:00:00,2134,January,OSS,CE11001,54.379800000000003,-17.579200000000000,1835.000000000000000,800.889999999999986, , , , , , ,149.9, ,19.300000000000001,<0.04, ,1.16,19.300000000000001,1.160000000000000,0.000000000000000,35.244999999999997, ,7.550000000000000, , , , 
109,2011,508,IA37D24, , ,06/01/2011 00:00:00,2134,January,OSS,CE11001,54.379800000000003,-17.579200000000000,1835.000000000000000,452.310000000000002, , , , , , ,153.16, ,16.500000000000000,<0.04, ,0.98,16.500000000000000,0.980000000000000,35.340000000000003,35.335999999999999, ,9.619999999999999, , , , 
110,2011,508,IA37D24, , ,06/01/2011 00:00:00,2134,January,OSS,CE11001,54.379800000000003,-17.579200000000000,1835.000000000000000,201.110000000000014, , , , , , ,182.44, ,10.100000000000000,nd(<0.01), ,0.62,10.100000000000000,0.620000000000000,35.457000000000001,35.453000000000003, ,10.670000000000000, , , , 
111,2011,508,IA37D24, , ,06/01/2011 00:00:00,2134,January,OSS,CE11001,54.379800000000003,-17.579200000000000,1835.000000000000000,4.690000000000000, , , , , , ,183.33, ,10.900000000000000,<0.04, ,0.62,10.900000000000000,0.620000000000000,35.457999999999998,35.456000000000003, ,10.640000000000001, , , , 
112,2011,507,IA37D29, , ,06/01/2011 00:00:00,1740,January,OSS,CE11001,54.148699999999998,-17.236300000000000,2430.000000000000000,2401.170000000000073, , , , , , ,179.87, ,21.600000000000001,nd(<0.01), ,1.3,21.600000000000001,1.300000000000000,34.930999999999997,34.927999999999997, ,2.760000000000000, , , , 
113,2011,507,IA37D29, , ,06/01/2011 00:00:00,1740,January,OSS,CE11001,54.148699999999998,-17.236300000000000,2430.000000000000000,1895.259999999999991, , , , , , ,192.68, ,18.300000000000001,nd(<0.01), ,1.1,18.300000000000001,1.100000000000000,34.933000000000000,34.932000000000002, ,3.610000000000000, , , , 
114,2011,507,IA37D29, , ,06/01/2011 00:00:00,1740,January,OSS,CE11001,54.148699999999998,-17.236300000000000,2430.000000000000000,999.639999999999986, , , , , , ,166.28, ,18.399999999999999,nd(<0.01), ,1.08,18.399999999999999,1.080000000000000,35.311999999999998,35.109000000000002, ,5.900000000000000, , , , 
115,2011,507,IA37D29, , ,06/01/2011 00:00:00,1740,January,OSS,CE11001,54.148699999999998,-17.236300000000000,2430.000000000000000,747.740000000000009, , , , , , ,146.13, ,19.100000000000001,nd(<0.01), ,1.16,19.100000000000001,1.160000000000000,35.189999999999998,35.195000000000000, ,7.640000000000000, , , , 
116,2011,507,IA37D29, , ,06/01/2011 00:00:00,1740,January,OSS,CE11001,54.148699999999998,-17.236300000000000,2430.000000000000000,425.550000000000011, , , , , , ,163.05, ,13.300000000000001,nd(<0.01), ,0.83,13.300000000000001,0.830000000000000,35.366999999999997,35.365000000000002, ,10.050000000000001, , , , 
117,2011,507,IA37D29, , ,06/01/2011 00:00:00,1740,January,OSS,CE11001,54.148699999999998,-17.236300000000000,2430.000000000000000,199.979999999999990, , , , , , ,182.69, ,9.690000000000000,nd(<0.01), ,0.6,9.690000000000000,0.600000000000000,35.442000000000000,35.442000000000000, ,10.640000000000001, , , , 
118,2011,507,IA37D29, , ,06/01/2011 00:00:00,1740,January,OSS,CE11001,54.148699999999998,-17.236300000000000,2430.000000000000000,80.680000000000007, , , , , , ,180.42, ,8.380000000000001,<0.04, ,0.5,8.380000000000001,0.500000000000000,35.543999999999997,35.543999999999997, ,11.560000000000000, , , , 
119,2011,507,IA37D29, , ,06/01/2011 00:00:00,1740,January,OSS,CE11001,54.148699999999998,-17.236300000000000,2430.000000000000000,3.760000000000000, , , , , , ,181.16, ,7.980000000000000,<0.04, ,0.49,7.980000000000000,0.490000000000000,35.552000000000000,35.551000000000002, ,11.580000000000000, , , , 
120,2011,506,IA36D31, , ,06/01/2011 00:00:00,1338,January,OSS,CE11001,53.920200000000001,-16.910000000000000,1338.000000000000000,2376.980000000000018, , , , , , ,183.1, ,20.899999999999999,nd(<0.01), ,1.3,20.899999999999999,1.300000000000000,34.938000000000002,34.930000000000000, ,2.870000000000000, , , , 
121,2011,506,IA36D31, , ,06/01/2011 00:00:00,1338,January,OSS,CE11001,53.920200000000001,-16.910000000000000,1338.000000000000000,1999.349999999999909, , , , , , ,194, ,18.300000000000001,nd(<0.01), ,1.17,18.300000000000001,1.170000000000000,34.917999999999999,34.914000000000001, ,3.390000000000000, , , , 
122,2011,506,IA36D31, , ,06/01/2011 00:00:00,1338,January,OSS,CE11001,53.920200000000001,-16.910000000000000,1338.000000000000000,1497.559999999999945, , , , , , ,193.86, ,17.199999999999999,nd(<0.01), ,1.15,17.199999999999999,1.150000000000000,0.000000000000000,34.908999999999999, ,3.830000000000000, , , , 
123,2011,506,IA36D31, , ,06/01/2011 00:00:00,1338,January,OSS,CE11001,53.920200000000001,-16.910000000000000,1338.000000000000000,1247.269999999999982, , , , , , ,183.43, ,17.100000000000001,nd(<0.01), ,1.17,17.100000000000001,1.170000000000000,0.000000000000000,34.984000000000002, ,4.540000000000000, , , , 
124,2011,506,IA36D31, , ,06/01/2011 00:00:00,1338,January,OSS,CE11001,53.920200000000001,-16.910000000000000,1338.000000000000000,1000.490000000000009, , , , , , ,162.02, ,20.699999999999999,nd(<0.01), ,1.22,20.699999999999999,1.220000000000000,0.000000000000000,35.140999999999998, ,6.140000000000000, , , , 
125,2011,506,IA36D31, , ,06/01/2011 00:00:00,1338,January,OSS,CE11001,53.920200000000001,-16.910000000000000,1338.000000000000000,650.370000000000005, , , , , , ,139.84, ,19.300000000000001,nd(<0.01), ,1.2,19.300000000000001,1.200000000000000,35.173000000000002,35.171999999999997, ,8.539999999999999, , , , 
126,2011,506,IA36D31, , ,06/01/2011 00:00:00,1338,January,OSS,CE11001,53.920200000000001,-16.910000000000000,1338.000000000000000,202.009999999999991, , , , , , ,179.46, ,8.760000000000000,nd(<0.01), ,0.52,8.760000000000000,0.520000000000000,0.000000000000000,35.545000000000002, ,11.619999999999999, , , , 
127,2011,506,IA36D31, , ,06/01/2011 00:00:00,1338,January,OSS,CE11001,53.920200000000001,-16.910000000000000,1338.000000000000000,3.190000000000000, , , , ,2127.03, ,180.14, ,8.779999999999999,nd(<0.01), ,0.51,8.779999999999999,0.510000000000000,35.548000000000002,35.545999999999999, ,11.590000000000000,2334.34, , , 
128,2011,505,IA36D35, , ,06/01/2011 00:00:00,924,January,OSS,CE11001,53.689700000000002,-16.591699999999999,2446.000000000000000,2437.110000000000127, , , , , , ,182.58, ,19.500000000000000,nd(<0.01), ,1.3,19.500000000000000,1.300000000000000,34.932000000000002,34.927999999999997, ,2.860000000000000, , , , 
129,2011,505,IA36D35, , ,06/01/2011 00:00:00,924,January,OSS,CE11001,53.689700000000002,-16.591699999999999,2446.000000000000000,2001.720000000000027, , , , , , ,192.86, ,18.600000000000001,nd(<0.01), ,1.14,18.600000000000001,1.140000000000000,34.923999999999999,34.920999999999999, ,3.450000000000000, , , , 
130,2011,505,IA36D35, , ,06/01/2011 00:00:00,924,January,OSS,CE11001,53.689700000000002,-16.591699999999999,2446.000000000000000,1502.160000000000082, , , , , , ,189.59, ,18.399999999999999,nd(<0.01), ,1.13,18.399999999999999,1.130000000000000,34.945999999999998,34.944000000000003, ,4.090000000000000, , , , 
131,2011,505,IA36D35, , ,06/01/2011 00:00:00,924,January,OSS,CE11001,53.689700000000002,-16.591699999999999,2446.000000000000000,1199.759999999999991, , , , , , ,174.34, ,0.000000000000000,nd(<0.01), ,1.15,0.000000000000000,1.150000000000000,35.043999999999997,35.045999999999999, ,5.180000000000000, , , , 
132,2011,505,IA36D35, , ,06/01/2011 00:00:00,924,January,OSS,CE11001,53.689700000000002,-16.591699999999999,2446.000000000000000,849.980000000000018, , , , , , ,148.69, ,20.000000000000000,nd(<0.01), ,1.22,20.000000000000000,1.220000000000000,35.146000000000001,35.142000000000003, ,7.220000000000000, , , , 
133,2011,505,IA36D35, , ,06/01/2011 00:00:00,924,January,OSS,CE11001,53.689700000000002,-16.591699999999999,2446.000000000000000,500.699999999999989, , , , , , ,166.21, ,13.199999999999999,nd(<0.01), ,0.83,13.199999999999999,0.830000000000000,35.406999999999996,35.406999999999996, ,10.230000000000000, , , , 
134,2011,505,IA36D35, , ,06/01/2011 00:00:00,924,January,OSS,CE11001,53.689700000000002,-16.591699999999999,2446.000000000000000,201.009999999999991, , , , , , ,179.85, ,9.980000000000000,<0.04, ,0.59,9.980000000000000,0.590000000000000,35.472000000000001,35.469999999999999, ,10.940000000000000, , , , 
135,2011,505,IA36D35, , ,06/01/2011 00:00:00,924,January,OSS,CE11001,53.689700000000002,-16.591699999999999,2446.000000000000000,6.890000000000000, , , , , , ,181.53, ,9.460000000000001,<0.04, ,0.55,9.460000000000001,0.550000000000000,35.493000000000002,35.493000000000002, ,11.080000000000000, , , , 
136,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,2985.230000000000018, , , , , , ,174.09, ,23.100000000000001,nd(<0.01), , ,23.100000000000001,0.000000000000000,34.912999999999997,34.908999999999999, ,2.450000000000000, , , , 
137,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,2502.239999999999782, , , , , , ,189.01, ,18.000000000000000,nd(<0.01), ,1.23,18.000000000000000,1.230000000000000,34.935000000000002,34.933999999999997, ,2.960000000000000, , , , 
138,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,2001.029999999999973, , , , , , ,194.04, ,18.300000000000001,nd(<0.01), ,1.11,18.300000000000001,1.110000000000000,34.930000000000000,34.927999999999997, ,3.540000000000000, , , , 
139,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,1749.759999999999991, , , , , , ,193.19, ,0.000000000000000, , , ,0.000000000000000,0.000000000000000,34.933000000000000,34.930000000000000, ,3.840000000000000, , , , 
140,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,1499.240000000000009, , , , , , ,191.09, ,17.500000000000000,nd(<0.01), ,1.12,17.500000000000000,1.120000000000000,34.942000000000000,34.939999999999998, ,4.130000000000000, , , , 
141,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,1246.470000000000027, , , , , , ,180.79, ,17.699999999999999,nd(<0.01), ,1.17,17.699999999999999,1.170000000000000,34.996000000000002,34.991000000000000, ,4.800000000000000, , , , 
142,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,1000.120000000000005, , , , , , ,161.09, ,18.800000000000001,nd(<0.01), ,1.16,18.800000000000001,1.160000000000000,35.151000000000003,35.146000000000001, ,6.300000000000000, , , , 
143,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,750.259999999999991, , , , , , ,140.81, ,19.100000000000001,nd(<0.01), ,1.2,19.100000000000001,1.200000000000000,35.256000000000000,35.252000000000002, ,8.160000000000000, , , , 
144,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,500.160000000000025, , , , , , ,160.97, ,14.900000000000000,nd(<0.01), ,0.89,14.900000000000000,0.890000000000000,35.418999999999997,35.417000000000002, ,10.270000000000000, , , , 
145,2011,504,IA35D37, , ,06/01/2011 00:00:00,441,January,OSS,CE11001,53.458700000000000,-16.245999999999999,3000.000000000000000,203.099999999999994, , , , , , ,180.58, ,10.699999999999999,nd(<0.01), ,0.63,10.699999999999999,0.630000000000000,35.468000000000004,35.465000000000003, ,10.900000000000000, , , , 
